-126500	0.0104	0.0104	0.0104	0.0104	0.0104
-126400	0.0391	0.0391	0.0391	0.0391	0.0391
-126300	0.0642	0.0642	0.0642	0.0642	0.0642
-126200	0.0794	0.0794	0.0794	0.0794	0.0794
-126100	0.0436	0.0436	0.0436	0.0436	0.0436
-126000	0.0138	0.0138	0.0138	0.0138	0.0138
-125900	-0.0003	-0.0003	-0.0003	-0.0003	-0.0003
-125800	0.0026	0.0026	0.0026	0.0026	0.0026
-125700	0.0074	0.0074	0.0074	0.0074	0.0074
-125600	0.0125	0.0125	0.0125	0.0125	0.0125
-125500	0.0094	0.0094	0.0094	0.0094	0.0094
-125400	0.0001	0.0001	0.0001	0.0001	0.0001
-125300	-0.0051	-0.0051	-0.0051	-0.0051	-0.0051
-125200	-0.0077	-0.0077	-0.0077	-0.0077	-0.0077
-125100	-0.0085	-0.0085	-0.0085	-0.0085	-0.0085
-125000	-0.0105	-0.0105	-0.0105	-0.0105	-0.0105
-124900	-0.0225	-0.0225	-0.0225	-0.0225	-0.0225
-124800	-0.0364	-0.0364	-0.0364	-0.0364	-0.0364
-124700	-0.0460	-0.0460	-0.0460	-0.0460	-0.0460
-124600	-0.0458	-0.0458	-0.0458	-0.0458	-0.0458
-124500	-0.0456	-0.0456	-0.0456	-0.0456	-0.0456
-124400	-0.0446	-0.0446	-0.0446	-0.0446	-0.0446
-124300	-0.0434	-0.0434	-0.0434	-0.0434	-0.0434
-124200	-0.0421	-0.0421	-0.0421	-0.0421	-0.0421
-124100	-0.0353	-0.0353	-0.0353	-0.0353	-0.0353
-124000	-0.0241	-0.0241	-0.0241	-0.0241	-0.0241
-123900	-0.0134	-0.0134	-0.0134	-0.0134	-0.0134
-123800	-0.0095	-0.0095	-0.0095	-0.0095	-0.0095
-123700	-0.0073	-0.0073	-0.0073	-0.0073	-0.0073
-123600	-0.0036	-0.0036	-0.0036	-0.0036	-0.0036
-123500	0.0019	0.0019	0.0019	0.0019	0.0019
-123400	0.0074	0.0074	0.0074	0.0074	0.0074
-123300	0.0088	0.0088	0.0088	0.0088	0.0088
-123200	0.0047	0.0047	0.0047	0.0047	0.0047
-123100	-0.0002	-0.0002	-0.0002	-0.0002	-0.0002
-123000	-0.0051	-0.0051	-0.0051	-0.0051	-0.0051
-122900	-0.0101	-0.0101	-0.0101	-0.0101	-0.0101
-122800	0.0074	0.0074	0.0074	0.0074	0.0074
-122700	0.0351	0.0351	0.0351	0.0351	0.0351
-122600	0.0624	0.0624	0.0624	0.0624	0.0624
-122500	0.0898	0.0898	0.0898	0.0898	0.0898
-122400	0.0883	0.0883	0.0883	0.0883	0.0883
-122300	0.0639	0.0639	0.0639	0.0639	0.0639
-122200	0.0392	0.0392	0.0392	0.0392	0.0392
-122100	0.0145	0.0145	0.0145	0.0145	0.0145
-122000	-0.0084	-0.0084	-0.0084	-0.0084	-0.0084
-121900	-0.0163	-0.0163	-0.0163	-0.0163	-0.0163
-121800	-0.0238	-0.0238	-0.0238	-0.0238	-0.0238
-121700	-0.0314	-0.0314	-0.0314	-0.0314	-0.0314
-121600	-0.0211	-0.0211	-0.0211	-0.0211	-0.0211
-121500	-0.0071	-0.0071	-0.0071	-0.0071	-0.0071
-121400	0.0098	0.0098	0.0098	0.0098	0.0098
-121300	0.0302	0.0302	0.0302	0.0302	0.0302
-121200	0.0505	0.0505	0.0505	0.0505	0.0505
-121100	0.0708	0.0708	0.0708	0.0708	0.0708
-121000	0.0818	0.0818	0.0818	0.0818	0.0818
-120900	0.0864	0.0864	0.0864	0.0864	0.0864
-120800	0.0782	0.0782	0.0782	0.0782	0.0782
-120700	0.0700	0.0700	0.0700	0.0700	0.0700
-120600	0.0665	0.0665	0.0665	0.0665	0.0665
-120500	0.0634	0.0634	0.0634	0.0634	0.0634
-120400	0.0604	0.0604	0.0604	0.0604	0.0604
-120300	0.0545	0.0545	0.0545	0.0545	0.0545
-120200	0.0482	0.0482	0.0482	0.0482	0.0482
-120100	0.0394	0.0394	0.0394	0.0394	0.0394
-120000	0.0278	0.0278	0.0278	0.0278	0.0278
-119900	0.0161	0.0161	0.0161	0.0161	0.0161
-119800	0.0282	0.0282	0.0282	0.0282	0.0282
-119700	0.0420	0.0420	0.0420	0.0420	0.0420
-119600	0.0559	0.0559	0.0559	0.0559	0.0559
-119500	0.0699	0.0699	0.0699	0.0699	0.0699
-119400	0.0695	0.0695	0.0695	0.0695	0.0695
-119300	0.0668	0.0668	0.0668	0.0668	0.0668
-119200	0.0966	0.0966	0.0966	0.0966	0.0966
-119100	0.0922	0.0922	0.0922	0.0922	0.0922
-119000	0.0767	0.0767	0.0767	0.0767	0.0767
-118900	0.0611	0.0611	0.0611	0.0611	0.0611
-118800	0.0454	0.0454	0.0454	0.0454	0.0454
-118700	0.0226	0.0226	0.0226	0.0226	0.0226
-118600	0.0084	0.0084	0.0084	0.0084	0.0084
-118500	-0.0322	-0.0322	-0.0322	-0.0322	-0.0322
-118400	-0.0748	-0.0748	-0.0748	-0.0748	-0.0748
-118300	-0.1163	-0.1163	-0.1163	-0.1163	-0.1163
-118200	-0.1525	-0.1525	-0.1525	-0.1525	-0.1525
-118100	-0.1314	-0.1314	-0.1314	-0.1314	-0.1314
-118000	-0.1177	-0.1177	-0.1177	-0.1177	-0.1177
-117900	-0.1046	-0.1046	-0.1046	-0.1046	-0.1046
-117800	-0.0745	-0.0745	-0.0745	-0.0745	-0.0745
-117700	-0.0768	-0.0768	-0.0768	-0.0768	-0.0768
-117600	-0.0990	-0.0990	-0.0990	-0.0990	-0.0990
-117500	-0.1252	-0.1252	-0.1252	-0.1252	-0.1252
-117400	-0.1592	-0.1592	-0.1592	-0.1592	-0.1592
-117300	-0.1943	-0.1943	-0.1943	-0.1943	-0.1943
-117200	-0.1703	-0.1703	-0.1703	-0.1703	-0.1703
-117100	-0.1396	-0.1396	-0.1396	-0.1396	-0.1396
-117000	-0.1091	-0.1091	-0.1091	-0.1091	-0.1091
-116900	-0.0784	-0.0784	-0.0784	-0.0784	-0.0784
-116800	-0.0450	-0.0450	-0.0450	-0.0450	-0.0450
-116700	-0.0104	-0.0104	-0.0104	-0.0104	-0.0104
-116600	-0.0103	-0.0103	-0.0103	-0.0103	-0.0103
-116500	-0.0205	-0.0205	-0.0205	-0.0205	-0.0205
-116400	-0.0358	-0.0358	-0.0358	-0.0358	-0.0358
-116300	-0.0510	-0.0510	-0.0510	-0.0510	-0.0510
-116200	-0.0636	-0.0636	-0.0636	-0.0636	-0.0636
-116100	-0.0664	-0.0664	-0.0664	-0.0664	-0.0664
-116000	-0.0689	-0.0689	-0.0689	-0.0689	-0.0689
-115900	-0.0715	-0.0715	-0.0715	-0.0715	-0.0715
-115800	-0.0701	-0.0701	-0.0701	-0.0701	-0.0701
-115700	-0.0679	-0.0679	-0.0679	-0.0679	-0.0679
-115600	-0.0734	-0.0734	-0.0734	-0.0734	-0.0734
-115500	-0.0809	-0.0809	-0.0809	-0.0809	-0.0809
-115400	-0.0884	-0.0884	-0.0884	-0.0884	-0.0884
-115300	-0.0962	-0.0962	-0.0962	-0.0962	-0.0962
-115200	-0.1037	-0.1037	-0.1037	-0.1037	-0.1037
-115100	-0.1093	-0.1093	-0.1093	-0.1093	-0.1093
-115000	-0.1148	-0.1148	-0.1148	-0.1148	-0.1148
-114900	-0.1185	-0.1185	-0.1185	-0.1185	-0.1185
-114800	-0.1139	-0.1139	-0.1139	-0.1139	-0.1139
-114700	-0.1091	-0.1091	-0.1091	-0.1091	-0.1091
-114600	-0.1208	-0.1208	-0.1208	-0.1208	-0.1208
-114500	-0.1348	-0.1348	-0.1348	-0.1348	-0.1348
-114400	-0.1499	-0.1499	-0.1499	-0.1499	-0.1499
-114300	-0.1505	-0.1505	-0.1505	-0.1505	-0.1505
-114200	-0.1471	-0.1471	-0.1471	-0.1471	-0.1471
-114100	-0.1439	-0.1439	-0.1439	-0.1439	-0.1439
-114000	-0.1460	-0.1460	-0.1460	-0.1460	-0.1460
-113900	-0.1390	-0.1390	-0.1390	-0.1390	-0.1390
-113800	-0.1273	-0.1273	-0.1273	-0.1273	-0.1273
-113700	-0.1155	-0.1155	-0.1155	-0.1155	-0.1155
-113600	-0.1040	-0.1040	-0.1040	-0.1040	-0.1040
-113500	-0.0948	-0.0948	-0.0948	-0.0948	-0.0948
-113400	-0.1006	-0.1006	-0.1006	-0.1006	-0.1006
-113300	-0.1071	-0.1071	-0.1071	-0.1071	-0.1071
-113200	-0.1135	-0.1135	-0.1135	-0.1135	-0.1135
-113100	-0.1308	-0.1308	-0.1308	-0.1308	-0.1308
-113000	-0.1450	-0.1450	-0.1450	-0.1450	-0.1450
-112900	-0.1597	-0.1597	-0.1597	-0.1597	-0.1597
-112800	-0.1868	-0.1868	-0.1868	-0.1868	-0.1868
-112700	-0.2068	-0.2068	-0.2068	-0.2068	-0.2068
-112600	-0.2202	-0.2202	-0.2202	-0.2202	-0.2202
-112500	-0.2338	-0.2338	-0.2338	-0.2338	-0.2338
-112400	-0.2475	-0.2475	-0.2475	-0.2475	-0.2475
-112300	-0.2824	-0.2824	-0.2824	-0.2824	-0.2824
-112200	-0.3211	-0.3211	-0.3211	-0.3211	-0.3211
-112100	-0.3570	-0.3570	-0.3570	-0.3570	-0.3570
-112000	-0.3842	-0.3842	-0.3842	-0.3842	-0.3842
-111900	-0.4116	-0.4116	-0.4116	-0.4116	-0.4116
-111800	-0.4390	-0.4390	-0.4390	-0.4390	-0.4390
-111700	-0.4544	-0.4544	-0.4544	-0.4544	-0.4544
-111600	-0.4379	-0.4379	-0.4379	-0.4379	-0.4379
-111500	-0.4183	-0.4183	-0.4183	-0.4183	-0.4183
-111400	-0.3986	-0.3986	-0.3986	-0.3986	-0.3986
-111300	-0.3882	-0.3882	-0.3882	-0.3882	-0.3882
-111200	-0.3809	-0.3809	-0.3809	-0.3809	-0.3809
-111100	-0.3962	-0.3962	-0.3962	-0.3962	-0.3962
-111000	-0.4168	-0.4168	-0.4168	-0.4168	-0.4168
-110900	-0.4593	-0.4593	-0.4593	-0.4593	-0.4593
-110800	-0.4983	-0.4983	-0.4983	-0.4983	-0.4983
-110700	-0.5380	-0.5380	-0.5380	-0.5380	-0.5380
-110600	-0.5533	-0.5533	-0.5533	-0.5533	-0.5533
-110500	-0.5575	-0.5575	-0.5575	-0.5575	-0.5575
-110400	-0.5521	-0.5521	-0.5521	-0.5521	-0.5521
-110300	-0.5467	-0.5467	-0.5467	-0.5467	-0.5467
-110200	-0.5413	-0.5413	-0.5413	-0.5413	-0.5413
-110100	-0.5359	-0.5359	-0.5359	-0.5359	-0.5359
-110000	-0.5263	-0.5263	-0.5263	-0.5263	-0.5263
-109900	-0.5195	-0.5195	-0.5195	-0.5195	-0.5195
-109800	-0.5276	-0.5276	-0.5276	-0.5276	-0.5276
-109700	-0.5499	-0.5499	-0.5499	-0.5499	-0.5499
-109600	-0.5773	-0.5773	-0.5773	-0.5773	-0.5773
-109500	-0.5988	-0.5988	-0.5988	-0.5988	-0.5988
-109400	-0.6092	-0.6092	-0.6092	-0.6092	-0.6092
-109300	-0.6197	-0.6197	-0.6197	-0.6197	-0.6197
-109200	-0.6304	-0.6304	-0.6304	-0.6304	-0.6304
-109100	-0.6454	-0.6454	-0.6454	-0.6454	-0.6454
-109000	-0.6607	-0.6607	-0.6607	-0.6607	-0.6607
-108900	-0.6761	-0.6761	-0.6761	-0.6761	-0.6761
-108800	-0.6916	-0.6916	-0.6916	-0.6916	-0.6916
-108700	-0.7070	-0.7070	-0.7070	-0.7070	-0.7070
-108600	-0.7200	-0.7200	-0.7200	-0.7200	-0.7200
-108500	-0.7206	-0.7206	-0.7206	-0.7206	-0.7206
-108400	-0.7269	-0.7269	-0.7269	-0.7269	-0.7269
-108300	-0.7343	-0.7343	-0.7343	-0.7343	-0.7343
-108200	-0.7415	-0.7415	-0.7415	-0.7415	-0.7415
-108100	-0.7490	-0.7490	-0.7490	-0.7490	-0.7490
-108000	-0.7561	-0.7561	-0.7561	-0.7561	-0.7561
-107900	-0.7618	-0.7618	-0.7618	-0.7618	-0.7618
-107800	-0.7596	-0.7596	-0.7596	-0.7596	-0.7596
-107700	-0.7598	-0.7598	-0.7598	-0.7598	-0.7598
-107600	-0.7653	-0.7653	-0.7653	-0.7653	-0.7653
-107500	-0.7711	-0.7711	-0.7711	-0.7711	-0.7711
-107400	-0.7770	-0.7770	-0.7770	-0.7770	-0.7770
-107300	-0.7771	-0.7771	-0.7771	-0.7771	-0.7771
-107200	-0.7704	-0.7704	-0.7704	-0.7704	-0.7704
-107100	-0.7836	-0.7836	-0.7836	-0.7836	-0.7836
-107000	-0.8014	-0.8014	-0.8014	-0.8014	-0.8014
-106900	-0.8169	-0.8169	-0.8169	-0.8169	-0.8169
-106800	-0.8334	-0.8334	-0.8334	-0.8334	-0.8334
-106700	-0.8557	-0.8557	-0.8557	-0.8557	-0.8557
-106600	-0.8781	-0.8781	-0.8781	-0.8781	-0.8781
-106500	-0.9005	-0.9005	-0.9005	-0.9005	-0.9005
-106400	-0.9142	-0.9142	-0.9142	-0.9142	-0.9142
-106300	-0.9195	-0.9195	-0.9195	-0.9195	-0.9195
-106200	-0.9252	-0.9252	-0.9252	-0.9252	-0.9252
-106100	-0.9277	-0.9277	-0.9277	-0.9277	-0.9277
-106000	-0.9231	-0.9231	-0.9231	-0.9231	-0.9231
-105900	-0.9185	-0.9185	-0.9185	-0.9185	-0.9185
-105800	-0.9173	-0.9173	-0.9173	-0.9173	-0.9173
-105700	-0.9192	-0.9192	-0.9192	-0.9192	-0.9192
-105600	-0.9211	-0.9211	-0.9211	-0.9211	-0.9211
-105500	-0.9088	-0.9088	-0.9088	-0.9088	-0.9088
-105400	-0.8966	-0.8966	-0.8966	-0.8966	-0.8966
-105300	-0.8842	-0.8842	-0.8842	-0.8842	-0.8842
-105200	-0.8721	-0.8721	-0.8721	-0.8721	-0.8721
-105100	-0.8444	-0.8444	-0.8444	-0.8444	-0.8444
-105000	-0.7915	-0.7915	-0.7915	-0.7915	-0.7915
-104900	-0.7331	-0.7331	-0.7331	-0.7331	-0.7331
-104800	-0.6906	-0.6906	-0.6906	-0.6906	-0.6906
-104700	-0.6697	-0.6697	-0.6697	-0.6697	-0.6697
-104600	-0.6545	-0.6545	-0.6545	-0.6545	-0.6545
-104500	-0.6415	-0.6415	-0.6415	-0.6415	-0.6415
-104400	-0.6442	-0.6442	-0.6442	-0.6442	-0.6442
-104300	-0.7008	-0.7008	-0.7008	-0.7008	-0.7008
-104200	-0.5723	-0.5723	-0.5723	-0.5723	-0.5723
-104100	-0.4422	-0.4422	-0.4422	-0.4422	-0.4422
-104000	-0.3810	-0.3810	-0.3810	-0.3810	-0.3810
-103900	-0.4211	-0.4211	-0.4211	-0.4211	-0.4211
-103800	-0.4664	-0.4664	-0.4664	-0.4664	-0.4664
-103700	-0.5079	-0.5079	-0.5079	-0.5079	-0.5079
-103600	-0.5463	-0.5463	-0.5463	-0.5463	-0.5463
-103500	-0.5766	-0.5766	-0.5766	-0.5766	-0.5766
-103400	-0.6000	-0.6000	-0.6000	-0.6000	-0.6000
-103300	-0.6249	-0.6249	-0.6249	-0.6249	-0.6249
-103200	-0.6561	-0.6561	-0.6561	-0.6561	-0.6561
-103100	-0.6861	-0.6861	-0.6861	-0.6861	-0.6861
-103000	-0.7107	-0.7107	-0.7107	-0.7107	-0.7107
-102900	-0.7237	-0.7237	-0.7237	-0.7237	-0.7237
-102800	-0.7420	-0.7420	-0.7420	-0.7420	-0.7420
-102700	-0.7594	-0.7594	-0.7594	-0.7594	-0.7594
-102600	-0.7755	-0.7755	-0.7755	-0.7755	-0.7755
-102500	-0.7914	-0.7914	-0.7914	-0.7914	-0.7914
-102400	-0.8076	-0.8076	-0.8076	-0.8076	-0.8076
-102300	-0.6252	-0.6252	-0.6252	-0.6252	-0.6252
-102200	-0.6427	-0.6427	-0.6427	-0.6427	-0.6427
-102100	-0.6602	-0.6602	-0.6602	-0.6602	-0.6602
-102000	-0.6780	-0.6780	-0.6780	-0.6780	-0.6780
-101900	-0.7052	-0.7052	-0.7052	-0.7052	-0.7052
-101800	-0.7372	-0.7372	-0.7372	-0.7372	-0.7372
-101700	-0.7540	-0.7540	-0.7540	-0.7540	-0.7540
-101600	-0.7810	-0.7810	-0.7810	-0.7810	-0.7810
-101500	-0.8081	-0.8081	-0.8081	-0.8081	-0.8081
-101400	-0.8348	-0.8348	-0.8348	-0.8348	-0.8348
-101300	-0.8582	-0.8582	-0.8582	-0.8582	-0.8582
-101200	-0.8762	-0.8762	-0.8762	-0.8762	-0.8762
-101100	-0.8899	-0.8899	-0.8899	-0.8899	-0.8899
-101000	-0.9038	-0.9038	-0.9038	-0.9038	-0.9038
-100900	-0.9175	-0.9175	-0.9175	-0.9175	-0.9175
-100800	-0.9254	-0.9254	-0.9254	-0.9254	-0.9254
-100700	-0.9077	-0.9077	-0.9077	-0.9077	-0.9077
-100600	-0.8902	-0.8902	-0.8902	-0.8902	-0.8902
-100500	-0.8730	-0.8730	-0.8730	-0.8730	-0.8730
-100400	-0.8558	-0.8558	-0.8558	-0.8558	-0.8558
-100300	-0.8448	-0.8448	-0.8448	-0.8448	-0.8448
-100200	-0.8743	-0.8743	-0.8743	-0.8743	-0.8743
-100100	-0.8918	-0.8918	-0.8918	-0.8918	-0.8918
-100000	-0.8688	-0.8688	-0.8688	-0.8688	-0.8688
-99900	-0.8403	-0.8403	-0.8403	-0.8403	-0.8403
-99800	-0.8119	-0.8119	-0.8119	-0.8119	-0.8119
-99700	-0.7839	-0.7839	-0.7839	-0.7839	-0.7839
-99600	-0.7559	-0.7559	-0.7559	-0.7559	-0.7559
-99500	-0.7371	-0.7371	-0.7371	-0.7371	-0.7371
-99400	-0.7398	-0.7398	-0.7398	-0.7398	-0.7398
-99300	-0.7485	-0.7485	-0.7485	-0.7485	-0.7485
-99200	-0.7485	-0.7485	-0.7485	-0.7485	-0.7485
-99100	-0.7328	-0.7328	-0.7328	-0.7328	-0.7328
-99000	-0.7171	-0.7171	-0.7171	-0.7171	-0.7171
-98900	-0.7017	-0.7017	-0.7017	-0.7017	-0.7017
-98800	-0.6863	-0.6863	-0.6863	-0.6863	-0.6863
-98700	-0.6709	-0.6709	-0.6709	-0.6709	-0.6709
-98600	-0.6572	-0.6572	-0.6572	-0.6572	-0.6572
-98500	-0.6611	-0.6611	-0.6611	-0.6611	-0.6611
-98400	-0.6728	-0.6728	-0.6728	-0.6728	-0.6728
-98300	-0.6894	-0.6894	-0.6894	-0.6894	-0.6894
-98200	-0.7011	-0.7011	-0.7011	-0.7011	-0.7011
-98100	-0.7078	-0.7078	-0.7078	-0.7078	-0.7078
-98000	-0.7169	-0.7169	-0.7169	-0.7169	-0.7169
-97900	-0.7262	-0.7262	-0.7262	-0.7262	-0.7262
-97800	-0.7321	-0.7321	-0.7321	-0.7321	-0.7321
-97700	-0.7386	-0.7386	-0.7386	-0.7386	-0.7386
-97600	-0.7529	-0.7529	-0.7529	-0.7529	-0.7529
-97500	-0.7690	-0.7690	-0.7690	-0.7690	-0.7690
-97400	-0.7842	-0.7842	-0.7842	-0.7842	-0.7842
-97300	-0.7770	-0.7770	-0.7770	-0.7770	-0.7770
-97200	-0.7800	-0.7800	-0.7800	-0.7800	-0.7800
-97100	-0.7887	-0.7887	-0.7887	-0.7887	-0.7887
-97000	-0.7814	-0.7814	-0.7814	-0.7814	-0.7814
-96900	-0.7835	-0.7835	-0.7835	-0.7835	-0.7835
-96800	-0.7857	-0.7857	-0.7857	-0.7857	-0.7857
-96700	-0.7879	-0.7879	-0.7879	-0.7879	-0.7879
-96600	-0.7940	-0.7940	-0.7940	-0.7940	-0.7940
-96500	-0.8073	-0.8073	-0.8073	-0.8073	-0.8073
-96400	-0.8209	-0.8209	-0.8209	-0.8209	-0.8209
-96300	-0.8357	-0.8357	-0.8357	-0.8357	-0.8357
-96200	-0.8517	-0.8517	-0.8517	-0.8517	-0.8517
-96100	-0.8678	-0.8678	-0.8678	-0.8678	-0.8678
-96000	-0.8836	-0.8836	-0.8836	-0.8836	-0.8836
-95900	-0.8816	-0.8816	-0.8816	-0.8816	-0.8816
-95800	-0.8675	-0.8675	-0.8675	-0.8675	-0.8675
-95700	-0.8504	-0.8504	-0.8504	-0.8504	-0.8504
-95600	-0.8330	-0.8330	-0.8330	-0.8330	-0.8330
-95500	-0.8254	-0.8254	-0.8254	-0.8254	-0.8254
-95400	-0.8201	-0.8201	-0.8201	-0.8201	-0.8201
-95300	-0.8196	-0.8196	-0.8196	-0.8196	-0.8196
-95200	-0.8177	-0.8177	-0.8177	-0.8177	-0.8177
-95100	-0.7979	-0.7979	-0.7979	-0.7979	-0.7979
-95000	-0.7782	-0.7782	-0.7782	-0.7782	-0.7782
-94900	-0.7679	-0.7679	-0.7679	-0.7679	-0.7679
-94800	-0.7614	-0.7614	-0.7614	-0.7614	-0.7614
-94700	-0.7552	-0.7552	-0.7552	-0.7552	-0.7552
-94600	-0.7448	-0.7448	-0.7448	-0.7448	-0.7448
-94500	-0.7341	-0.7341	-0.7341	-0.7341	-0.7341
-94400	-0.7329	-0.7329	-0.7329	-0.7329	-0.7329
-94300	-0.7437	-0.7437	-0.7437	-0.7437	-0.7437
-94200	-0.7457	-0.7457	-0.7457	-0.7457	-0.7457
-94100	-0.7541	-0.7541	-0.7541	-0.7541	-0.7541
-94000	-0.7623	-0.7623	-0.7623	-0.7623	-0.7623
-93900	-0.7743	-0.7743	-0.7743	-0.7743	-0.7743
-93800	-0.7896	-0.7896	-0.7896	-0.7896	-0.7896
-93700	-0.7925	-0.7925	-0.7925	-0.7925	-0.7925
-93600	-0.7960	-0.7960	-0.7960	-0.7960	-0.7960
-93500	-0.8199	-0.8199	-0.8199	-0.8199	-0.8199
-93400	-0.8440	-0.8440	-0.8440	-0.8440	-0.8440
-93300	-0.8682	-0.8682	-0.8682	-0.8682	-0.8682
-93200	-0.8687	-0.8687	-0.8687	-0.8687	-0.8687
-93100	-0.8643	-0.8643	-0.8643	-0.8643	-0.8643
-93000	-0.8645	-0.8645	-0.8645	-0.8645	-0.8645
-92900	-0.8661	-0.8661	-0.8661	-0.8661	-0.8661
-92800	-0.8760	-0.8760	-0.8760	-0.8760	-0.8760
-92700	-0.8873	-0.8873	-0.8873	-0.8873	-0.8873
-92600	-0.9006	-0.9006	-0.9006	-0.9006	-0.9006
-92500	-0.9225	-0.9225	-0.9225	-0.9225	-0.9225
-92400	-0.9208	-0.9208	-0.9208	-0.9208	-0.9208
-92300	-0.9341	-0.9341	-0.9341	-0.9341	-0.9341
-92200	-0.9513	-0.9513	-0.9513	-0.9513	-0.9513
-92100	-0.9663	-0.9663	-0.9663	-0.9663	-0.9663
-92000	-0.9812	-0.9812	-0.9812	-0.9812	-0.9812
-91900	-0.9961	-0.9961	-0.9961	-0.9961	-0.9961
-91800	-1.0128	-1.0128	-1.0128	-1.0128	-1.0128
-91700	-1.0301	-1.0301	-1.0301	-1.0301	-1.0301
-91600	-1.0324	-1.0324	-1.0324	-1.0324	-1.0324
-91500	-1.0545	-1.0545	-1.0545	-1.0545	-1.0545
-91400	-1.0704	-1.0704	-1.0704	-1.0704	-1.0704
-91300	-1.0817	-1.0817	-1.0817	-1.0817	-1.0817
-91200	-1.0844	-1.0844	-1.0844	-1.0844	-1.0844
-91100	-1.1019	-1.1019	-1.1019	-1.1019	-1.1019
-91000	-1.1206	-1.1206	-1.1206	-1.1206	-1.1206
-90900	-1.1331	-1.1331	-1.1331	-1.1331	-1.1331
-90800	-1.1423	-1.1423	-1.1423	-1.1423	-1.1423
-90700	-1.1494	-1.1494	-1.1494	-1.1494	-1.1494
-90600	-1.1464	-1.1464	-1.1464	-1.1464	-1.1464
-90500	-1.1408	-1.1408	-1.1408	-1.1408	-1.1408
-90400	-1.1353	-1.1353	-1.1353	-1.1353	-1.1353
